481.885,21,21,4,6,3,4,1,-1,0
482.349,16,16,6,5,2,-4,-3,-5,-1
482.814,23,23,7,5,9,6,6,4,5
483.279,15,15,3,5,0,0,2,-1,-3
483.744,18,18,4,10,3,6,0,1,3
484.209,23,23,10,10,6,0,6,2,4
484.674,13,13,4,6,5,0,-2,0,1
485.139,20,20,9,3,0,1,-2,4,4
485.604,16,16,8,3,3,4,0,3,0
486.069,22,22,9,6,4,3,7,4,4
486.535,19,19,2,0,3,2,2,0,2
487,17,17,6,5,2,1,-1,-3,1
487.465,17,17,9,4,7,3,1,2,2
487.93,23,23,10,10,-1,1,3,0,2
488.396,18,18,7,0,3,0,3,1,4
488.861,18,18,3,5,3,-1,3,-1,0
489.327,18,18,6,5,6,4,1,4,0
489.792,18,18,9,4,4,0,2,1,-1
490.258,17,17,8,2,2,0,2,1,2
490.723,18,18,8,1,4,3,0,0,6
491.189,20,20,9,2,8,3,0,-4,3
491.654,19,19,6,7,5,3,-2,0,-3
492.12,16,16,7,3,-1,-3,-1,2,-3
492.586,20,20,5,5,3,0,4,-2,1
493.051,20,20,4,7,1,1,2,-2,1
493.517,18,18,5,3,5,-1,-1,-1,0
493.983,16,16,9,5,3,4,-2,0,5
494.449,20,20,11,10,6,4,3,1,3
494.915,19,19,5,4,5,-1,2,1,3
495.38,22,22,7,7,3,-3,2,-1,-2
495.846,16,16,3,3,0,0,0,-3,-4
496.312,19,19,7,5,1,-1,0,0,1
496.778,17,17,8,11,6,3,6,1,5
497.244,21,21,5,9,5,1,0,3,4
497.711,18,18,8,7,6,1,-1,1,6
498.177,22,22,7,6,2,1,0,-3,-3
498.643,22,22,4,6,-1,3,1,3,-1
499.109,18,18,4,8,6,1,2,1,6
499.575,21,21,11,9,6,2,1,2,5
500.042,22,22,7,3,5,0,0,-1,0
500.508,21,21,6,5,4,0,1,-2,1
500.974,17,17,7,6,4,3,-2,3,-1
501.441,20,20,5,3,0,1,2,-2,-1
501.907,19,19,7,4,7,-2,0,-2,5
502.374,19,19,9,5,6,2,4,3,1
502.84,23,23,8,5,2,9,-1,0,0
503.307,24,24,4,5,0,2,5,2,-3
503.773,21,21,3,5,1,-1,0,0,0
504.24,20,20,10,2,1,-1,1,1,2
504.707,23,23,9,3,5,4,0,4,3
