wavelength,1,2,3,4,5,6,7,8,9,10
402.035,,,,,,,,,,
402.494,0.02746675363264123,0.02603947921041579,0.028500382555470542,0.028355957767722473,0.0348681269557443,0.03637523931078494,0.03505535055350553,0.04228855721393035,0.04718693284936479,0.05853658536585366
402.952,0.02522013262311121,0.02377152456950861,0.025057383320581484,0.025339366515837104,0.02950379973178364,0.03382259093809828,0.03228782287822878,0.03731343283582089,0.04900181488203267,0.06341463414634146
403.411,0.023408341486393452,0.022343553128937422,0.023527161438408568,0.024434389140271493,0.02637460885113992,0.03063178047223995,0.028597785977859776,0.03731343283582089,0.05081669691470054,0.04878048780487805
403.869,0.021125484654129074,0.020495590088198234,0.021996939556235655,0.023227752639517346,0.024586499776486366,0.029355456285896617,0.027675276752767524,0.03855721393034826,0.03629764065335753,0.03902439024390244
404.327,0.019820995035692287,0.019151616967660646,0.020657995409334353,0.02262443438914027,0.024586499776486366,0.031269942565411615,0.03690036900369004,0.04228855721393035,0.038112522686025406,0.04878048780487805
404.786,0.018733920353661632,0.018059638807223853,0.018936495791889822,0.021116138763197588,0.0232454179704962,0.026802807913209957,0.033210332103321034,0.041044776119402986,0.04174228675136116,0.05365853658536585
405.244,0.01732072326702178,0.01713565728685426,0.016832440703902066,0.01809954751131222,0.019222172552525705,0.023611997447351627,0.025830258302583023,0.03482587064676617,0.029038112522686024,0.041463414634146344
405.70300000000003,0.016451063521397257,0.01621167576648467,0.01664116296863045,0.019306184012066366,0.01788109074653554,0.025526483726866625,0.025830258302583023,0.028606965174129355,0.0308529945553539,0.03902439024390244
406.162,0.015400224662100953,0.01520369592608148,0.016832440703902066,0.01900452488687783,0.01832811801519893,0.02488832163369496,0.026752767527675275,0.031094527363184077,0.039927404718693285,0.03902439024390244
406.62,0.014675508207413849,0.014111717765644688,0.015493496557000764,0.015384615384615385,0.016987036209208762,0.019783024888321635,0.024907749077490774,0.029850746268656712,0.02722323049001815,0.026829268292682926
407.079,0.013987027575461101,0.013187736245275096,0.014345830145371078,0.014177978883861237,0.016540008940545373,0.01914486279514997,0.02306273062730627,0.028606965174129355,0.019963702359346643,0.03414634146341464
407.538,0.013407254411711419,0.013019739605207897,0.014154552410099464,0.015384615384615385,0.018775145283862316,0.024250159540523293,0.023985239852398522,0.03233830845771144,0.029038112522686024,0.046341463414634146
407.996,0.013153603652570931,0.012767744645107099,0.01358071920428462,0.015384615384615385,0.01788109074653554,0.02297383535417996,0.02121771217712177,0.028606965174129355,0.0308529945553539,0.051219512195121955
408.455,0.01279124542522738,0.012431751364972701,0.013006885998469777,0.01297134238310709,0.016092981671881983,0.01914486279514997,0.02214022140221402,0.031094527363184077,0.03629764065335753,0.05365853658536585
408.914,0.012320179729680763,0.012263754724905502,0.013198163733741391,0.0138763197586727,0.018775145283862316,0.022335673261008295,0.023985239852398522,0.03482587064676617,0.045372050816696916,0.05365853658536585
409.37300000000005,0.011704170743196724,0.01133977320453591,0.01262433052792655,0.013574660633484163,0.016540008940545373,0.021059349074664967,0.01845018450184502,0.028606965174129355,0.032667876588021776,0.046341463414634146
409.832,0.011051925933978331,0.010499790004199917,0.010902830910482018,0.011161387631975868,0.01206973625391149,0.01659221442246331,0.011992619926199263,0.01616915422885572,0.019963702359346643,0.041463414634146344
410.291,0.010653331883900424,0.010499790004199917,0.010711553175210406,0.011161387631975868,0.012963790791238267,0.019783024888321635,0.011992619926199263,0.01741293532338308,0.0308529945553539,0.03902439024390244
410.75,0.010182266188353807,0.010247795044099119,0.011859219586840091,0.01297134238310709,0.01475189986589182,0.022335673261008295,0.016605166051660517,0.023631840796019897,0.029038112522686024,0.03414634146341464
411.209,0.009674964670072833,0.009491810163796724,0.011285386381025247,0.011463046757164405,0.015645954403218598,0.01914486279514997,0.01845018450184502,0.021144278606965175,0.018148820326678763,0.03902439024390244
411.668,0.009348842265463637,0.00881982360352793,0.010137719969395562,0.00995475113122172,0.015198927134555208,0.01723037651563497,0.024907749077490774,0.028606965174129355,0.025408348457350273,0.05609756097560976
412.12699999999995,0.008624125810776534,0.008315833683326335,0.009372609028309104,0.011764705882352941,0.01206973625391149,0.01914486279514997,0.028597785977859776,0.029850746268656712,0.029038112522686024,0.051219512195121955
412.586,0.007790701887886365,0.00755984880302394,0.008033664881407804,0.009351432880844645,0.010728654447921324,0.015315890236119976,0.019372693726937267,0.01741293532338308,0.019963702359346643,0.026829268292682926
413.045,0.007464579483277168,0.007055858882822345,0.00745983167559296,0.008446455505279036,0.012516763522574878,0.012125079770261647,0.014760147601476014,0.023631840796019897,0.025408348457350273,0.026829268292682926
413.504,0.007283400369605393,0.007139857202855943,0.008607498087222647,0.009653092006033183,0.014304872597228431,0.01659221442246331,0.01845018450184502,0.029850746268656712,0.032667876588021776,0.03658536585365854
413.964,0.006812334674058775,0.006635867282654347,0.00784238714613619,0.00904977375565611,0.01206973625391149,0.018506700701978303,0.01845018450184502,0.022388059701492536,0.0308529945553539,0.02926829268292683
414.423,0.006268797333043447,0.006131877362452752,0.006312165263963274,0.009351432880844645,0.010728654447921324,0.015954052329291642,0.019372693726937267,0.01990049751243781,0.039927404718693285,0.03170731707317073
414.88199999999995,0.005833967460231185,0.005879882402351953,0.006885998469778117,0.009351432880844645,0.01206973625391149,0.015315890236119976,0.017527675276752766,0.022388059701492536,0.029038112522686024,0.03414634146341464
415.342,0.005471609232887633,0.005543889122217556,0.007268553940321346,0.00904977375565611,0.012516763522574878,0.015954052329291642,0.015682656826568265,0.023631840796019897,0.016333938294010888,0.03658536585365854
415.801,0.0053991375874189226,0.0052918941621167585,0.006694720734506503,0.007541478129713424,0.011175681716584713,0.015954052329291642,0.014760147601476014,0.023631840796019897,0.02722323049001815,0.046341463414634146
416.26099999999997,0.005145486828278437,0.0051238975220495595,0.00612088752869166,0.006636500754147814,0.009387572641931158,0.01659221442246331,0.014760147601476014,0.026119402985074626,0.039927404718693285,0.03902439024390244
416.72,0.00474689277820053,0.0049559008819823605,0.006312165263963274,0.006636500754147814,0.010281627179257936,0.01723037651563497,0.013837638376383764,0.023631840796019897,0.038112522686025406,0.026829268292682926
417.18,0.004638185309997464,0.004535909281814364,0.006312165263963274,0.006334841628959276,0.010728654447921324,0.015954052329291642,0.015682656826568265,0.022388059701492536,0.029038112522686024,0.03170731707317073
417.639,0.004565713664528754,0.004199916001679967,0.006312165263963274,0.005429864253393665,0.011175681716584713,0.014039566049776644,0.015682656826568265,0.022388059701492536,0.021778584392014518,0.03414634146341464
418.099,0.004384534550856978,0.003443931121377573,0.005738332058148431,0.004524886877828055,0.008493518104604381,0.010848755583918316,0.01014760147601476,0.014925373134328358,0.014519056261343012,0.021951219512195124
418.55800000000005,0.0041671196144508465,0.00377992440151197,0.00439938791124713,0.0048265460030165915,0.004023245417970497,0.009572431397574984,0.00922509225092251,0.013681592039800995,0.012704174228675136,0.01951219512195122
419.01800000000003,0.0039859405007790704,0.004367912641747166,0.004781943381790359,0.0048265460030165915,0.00581135449262405,0.010848755583918316,0.005535055350553505,0.01741293532338308,0.012704174228675136,0.03170731707317073
419.478,0.003696053918904229,0.004115917681646367,0.005355776587605202,0.005429864253393665,0.010728654447921324,0.012125079770261647,0.01014760147601476,0.018656716417910446,0.018148820326678763,0.04390243902439024
419.93699999999995,0.0038047613871072944,0.0040319193616127685,0.005355776587605202,0.006636500754147814,0.012516763522574878,0.01659221442246331,0.013837638376383764,0.022388059701492536,0.019963702359346643,0.046341463414634146
420.397,0.0041671196144508465,0.0036959260814783705,0.004781943381790359,0.007541478129713424,0.0116227089852481,0.01659221442246331,0.016605166051660517,0.018656716417910446,0.014519056261343012,0.046341463414634146
420.85699999999997,0.004203355437185202,0.0038639227215455695,0.004208110175975516,0.008144796380090498,0.01206973625391149,0.013401403956604978,0.017527675276752766,0.01616915422885572,0.019963702359346643,0.05365853658536585
421.31699999999995,0.003877233032576005,0.004367912641747166,0.005164498852333588,0.007239819004524887,0.012516763522574878,0.014039566049776644,0.01014760147601476,0.01990049751243781,0.025408348457350273,0.041463414634146344
421.777,0.003623582273435519,0.00377992440151197,0.0055470543228768165,0.0057315233785822026,0.011175681716584713,0.013401403956604978,0.00922509225092251,0.023631840796019897,0.021778584392014518,0.026829268292682926
422.23699999999997,0.0035511106279668084,0.003443931121377573,0.004973221117061974,0.0048265460030165915,0.009387572641931158,0.010848755583918316,0.01014760147601476,0.02487562189054726,0.021778584392014518,0.04390243902439024
422.69699999999995,0.0034061673370293878,0.0033599328013439733,0.0034429992348890587,0.005128205128205128,0.007599463567277604,0.007657945118059988,0.006457564575645756,0.01741293532338308,0.016333938294010888,0.041463414634146344
423.157,0.003261224046091967,0.0027719445611087776,0.0026778882938026014,0.0057315233785822026,0.007599463567277604,0.005743458838544991,0.008302583025830259,0.009950248756218905,0.018148820326678763,0.03170731707317073
423.61699999999996,0.003333695691560677,0.0027719445611087776,0.004781943381790359,0.005429864253393665,0.009834599910594547,0.01021059349074665,0.013837638376383764,0.022388059701492536,0.023593466424682394,0.041463414634146344
424.077,0.0031887524006232564,0.002855942881142377,0.005164498852333588,0.0048265460030165915,0.011175681716584713,0.01148691767708998,0.013837638376383764,0.031094527363184077,0.021778584392014518,0.046341463414634146
424.537,0.0028626299960140596,0.002855942881142377,0.004781943381790359,0.004524886877828055,0.010281627179257936,0.008296107211231654,0.011992619926199263,0.01990049751243781,0.016333938294010888,0.041463414634146344
424.99699999999996,0.0026814508823422836,0.0029399412011759767,0.004208110175975516,0.005128205128205128,0.00894054537326777,0.01021059349074665,0.012915129151291513,0.01741293532338308,0.012704174228675136,0.046341463414634146
425.457,0.002464035945936153,0.002687946241075179,0.0034429992348890587,0.0057315233785822026,0.008493518104604381,0.013401403956604978,0.013837638376383764,0.018656716417910446,0.019963702359346643,0.03414634146341464
425.917,0.0023915643004674423,0.002687946241075179,0.0034429992348890587,0.005429864253393665,0.008493518104604381,0.009572431397574984,0.011992619926199263,0.018656716417910446,0.019963702359346643,0.024390243902439025
426.37800000000004,0.0026089792368735737,0.0029399412011759767,0.004016832440703902,0.006033182503770739,0.009834599910594547,0.008296107211231654,0.013837638376383764,0.023631840796019897,0.02722323049001815,0.046341463414634146
426.838,0.0026814508823422836,0.002855942881142377,0.004590665646518745,0.006033182503770739,0.00894054537326777,0.01148691767708998,0.011992619926199263,0.021144278606965175,0.02722323049001815,0.04878048780487805
427.298,0.0023915643004674423,0.0029399412011759767,0.0034429992348890587,0.005128205128205128,0.00625838176128744,0.010848755583918316,0.008302583025830259,0.009950248756218905,0.021778584392014518,0.026829268292682926
427.759,0.0021379135413269563,0.002855942881142377,0.0036342769701606732,0.005429864253393665,0.008046490835940993,0.01148691767708998,0.01014760147601476,0.007462686567164178,0.02722323049001815,0.024390243902439025
428.219,0.0018842627821864697,0.0018479630407391855,0.00306044376434583,0.0030165912518853697,0.006705409029950827,0.007019783024888322,0.007380073800738007,0.006218905472636815,0.009074410163339382,0.01951219512195122
428.68,0.0019567344276551803,0.0015959680806383874,0.0026778882938026014,0.002111613876319759,0.00581135449262405,0.005105296745373325,0.0036900369003690036,0.009950248756218905,0.009074410163339382,0.024390243902439025
429.14,0.00202920607312389,0.002183956320873583,0.004016832440703902,0.004524886877828055,0.008493518104604381,0.010848755583918316,0.004612546125461255,0.01616915422885572,0.02722323049001815,0.03170731707317073
429.601,0.0023190926549987315,0.0026039479210415795,0.0038255547054322878,0.0057315233785822026,0.009387572641931158,0.013401403956604978,0.011992619926199263,0.01990049751243781,0.0308529945553539,0.026829268292682926
430.061,0.0023190926549987315,0.00251994960100798,0.0036342769701606732,0.006033182503770739,0.010728654447921324,0.014039566049776644,0.016605166051660517,0.022388059701492536,0.029038112522686024,0.03902439024390244
430.522,0.00202920607312389,0.002015959680806384,0.004016832440703902,0.0048265460030165915,0.008493518104604381,0.010848755583918316,0.00922509225092251,0.018656716417910446,0.023593466424682394,0.03658536585365854
430.983,0.0020654418958582456,0.0016799664006719869,0.004016832440703902,0.004223227752639518,0.00625838176128744,0.009572431397574984,0.006457564575645756,0.01741293532338308,0.018148820326678763,0.024390243902439025
431.44300000000004,0.0021379135413269563,0.002015959680806384,0.004016832440703902,0.005429864253393665,0.006705409029950827,0.012763241863433313,0.01107011070110701,0.018656716417910446,0.023593466424682394,0.03170731707317073
431.904,0.002282856832264377,0.00251994960100798,0.0032517214996174446,0.0057315233785822026,0.008046490835940993,0.012763241863433313,0.012915129151291513,0.01990049751243781,0.029038112522686024,0.03902439024390244
432.365,0.0020654418958582456,0.0024359512809743805,0.0034429992348890587,0.005429864253393665,0.011175681716584713,0.01148691767708998,0.01107011070110701,0.01990049751243781,0.021778584392014518,0.03170731707317073
432.825,0.001992970250389535,0.002687946241075179,0.005164498852333588,0.005429864253393665,0.0116227089852481,0.00893426930440332,0.012915129151291513,0.021144278606965175,0.021778584392014518,0.02926829268292683
433.286,0.0019567344276551803,0.0024359512809743805,0.005164498852333588,0.004524886877828055,0.006705409029950827,0.007657945118059988,0.014760147601476014,0.01990049751243781,0.021778584392014518,0.03658536585365854
433.74699999999996,0.0018480269594521143,0.002015959680806384,0.0038255547054322878,0.003318250377073907,0.00581135449262405,0.01021059349074665,0.008302583025830259,0.018656716417910446,0.018148820326678763,0.041463414634146344
434.208,0.001775555313983404,0.0016799664006719869,0.002486610558530987,0.003318250377073907,0.006705409029950827,0.01148691767708998,0.004612546125461255,0.018656716417910446,0.009074410163339382,0.026829268292682926
434.66900000000004,0.0018117911367177594,0.001763964720705586,0.002486610558530987,0.0036199095022624436,0.006705409029950827,0.012125079770261647,0.012915129151291513,0.01990049751243781,0.012704174228675136,0.03170731707317073
435.13,0.0017030836685146937,0.002015959680806384,0.00306044376434583,0.0027149321266968325,0.006705409029950827,0.01021059349074665,0.016605166051660517,0.01616915422885572,0.012704174228675136,0.03658536585365854
435.591,0.001594376200311628,0.001763964720705586,0.0034429992348890587,0.0027149321266968325,0.00625838176128744,0.007657945118059988,0.008302583025830259,0.01616915422885572,0.019963702359346643,0.03170731707317073
436.05199999999996,0.0017030836685146937,0.0015959680806383874,0.0026778882938026014,0.0027149321266968325,0.006705409029950827,0.00893426930440332,0.007380073800738007,0.013681592039800995,0.029038112522686024,0.03170731707317073
436.51300000000003,0.0016668478457803387,0.0018479630407391855,0.0017214996174445296,0.004223227752639518,0.0071524362986142166,0.012125079770261647,0.012915129151291513,0.013681592039800995,0.019963702359346643,0.03170731707317073
436.974,0.001775555313983404,0.0024359512809743805,0.0032517214996174446,0.005429864253393665,0.00894054537326777,0.013401403956604978,0.015682656826568265,0.023631840796019897,0.029038112522686024,0.04390243902439024
437.436,0.0018117911367177594,0.0024359512809743805,0.0038255547054322878,0.004223227752639518,0.00894054537326777,0.013401403956604978,0.014760147601476014,0.026119402985074626,0.0308529945553539,0.03658536585365854
437.897,0.001775555313983404,0.002015959680806384,0.0034429992348890587,0.004223227752639518,0.00894054537326777,0.012125079770261647,0.012915129151291513,0.026119402985074626,0.025408348457350273,0.03170731707317073
438.358,0.001594376200311628,0.001763964720705586,0.0034429992348890587,0.0036199095022624436,0.008046490835940993,0.010848755583918316,0.011992619926199263,0.01990049751243781,0.02722323049001815,0.04390243902439024
438.819,0.0014131970866398523,0.0019319613607727845,0.00306044376434583,0.0048265460030165915,0.006705409029950827,0.010848755583918316,0.012915129151291513,0.018656716417910446,0.021778584392014518,0.04390243902439024
439.281,0.0015219045548429176,0.0020999580008399833,0.0032517214996174446,0.0057315233785822026,0.005364327223960662,0.010848755583918316,0.012915129151291513,0.023631840796019897,0.014519056261343012,0.03414634146341464
439.74199999999996,0.001376961263905497,0.0016799664006719869,0.0032517214996174446,0.0057315233785822026,0.00625838176128744,0.008296107211231654,0.00922509225092251,0.02487562189054726,0.016333938294010888,0.024390243902439025
440.20300000000003,0.001340725441171142,0.0015959680806383874,0.002486610558530987,0.005128205128205128,0.008493518104604381,0.009572431397574984,0.011992619926199263,0.022388059701492536,0.023593466424682394,0.02926829268292683
440.665,0.0014856687321085627,0.0016799664006719869,0.0032517214996174446,0.004223227752639518,0.008046490835940993,0.013401403956604978,0.012915129151291513,0.013681592039800995,0.021778584392014518,0.03658536585365854
441.126,0.0013044896184367866,0.0014279714405711888,0.0032517214996174446,0.004223227752639518,0.007599463567277604,0.01148691767708998,0.011992619926199263,0.01243781094527363,0.010889292196007259,0.026829268292682926
441.588,0.0013044896184367866,0.0015959680806383874,0.002486610558530987,0.00392156862745098,0.009387572641931158,0.01021059349074665,0.013837638376383764,0.018656716417910446,0.018148820326678763,0.03170731707317073
442.04900000000004,0.0014856687321085627,0.001763964720705586,0.00306044376434583,0.0048265460030165915,0.011175681716584713,0.01148691767708998,0.012915129151291513,0.02487562189054726,0.021778584392014518,0.041463414634146344
442.51099999999997,0.001594376200311628,0.0012599748005039902,0.0032517214996174446,0.005128205128205128,0.010281627179257936,0.01148691767708998,0.013837638376383764,0.02736318407960199,0.018148820326678763,0.03414634146341464
442.973,0.0014494329093742073,0.0015119697606047879,0.002869166029074216,0.004223227752639518,0.00894054537326777,0.012125079770261647,0.012915129151291513,0.01616915422885572,0.023593466424682394,0.03414634146341464
