wavelength,0,1,2,3,4,5,6,7,8,9,10
402.035,,,,,,,,,,,
402.494,0.029224904701397714,0.02795527156549521,0.03365384615384616,0.03482587064676617,0.03891402714932127,0.049689440993788817,0.04723127035830619,0.047311827956989246,0.05982905982905984,0.07092198581560283,0.046025104602510455
402.952,0.02573062261753494,0.02635782747603834,0.03044871794871795,0.02700781805259417,0.03891402714932127,0.0422360248447205,0.05211726384364821,0.047311827956989246,0.05413105413105414,0.05673758865248227,0.05439330543933053
403.411,0.02445997458703939,0.02595846645367412,0.02670940170940171,0.026297085998578537,0.03619909502262444,0.034782608695652174,0.050488599348534204,0.047311827956989246,0.06267806267806268,0.06028368794326241,0.09205020920502091
403.869,0.0241423125794155,0.023961661341853034,0.023504273504273504,0.027718550106609806,0.03076923076923077,0.02981366459627329,0.050488599348534204,0.03655913978494624,0.06552706552706553,0.06382978723404255,0.07949790794979078
404.327,0.025095298602287167,0.022364217252396165,0.023504273504273504,0.02914001421464108,0.03257918552036199,0.0360248447204969,0.05537459283387622,0.04516129032258065,0.05982905982905984,0.0851063829787234,0.08786610878661086
404.786,0.021918678526048285,0.02036741214057508,0.018162393162393164,0.023454157782515993,0.03167420814479638,0.034782608695652174,0.04723127035830619,0.047311827956989246,0.04843304843304844,0.09574468085106383,0.09205020920502091
405.244,0.018742058449809404,0.019568690095846643,0.016025641025641028,0.017057569296375266,0.024434389140271497,0.028571428571428574,0.04071661237785017,0.025806451612903226,0.04843304843304844,0.06737588652482268,0.06276150627615062
405.70300000000003,0.017789072426937738,0.02036741214057508,0.019230769230769232,0.024164889836531627,0.023529411764705882,0.028571428571428574,0.03908794788273616,0.03010752688172043,0.05413105413105414,0.05319148936170212,0.06276150627615062
406.162,0.018106734434561626,0.018769968051118212,0.022435897435897436,0.0255863539445629,0.02624434389140272,0.03229813664596273,0.04397394136807818,0.04516129032258065,0.04843304843304844,0.06028368794326241,0.07531380753138074
406.62,0.018106734434561626,0.015175718849840255,0.018696581196581196,0.01990049751243781,0.02171945701357466,0.02981366459627329,0.035830618892508145,0.03225806451612903,0.03988603988603989,0.042553191489361694,0.04184100418410041
407.079,0.016200762388818297,0.015175718849840255,0.016025641025641028,0.019189765458422173,0.01900452488687783,0.02981366459627329,0.030944625407166124,0.03225806451612903,0.03133903133903134,0.04609929078014184,0.050209205020920494
407.538,0.015565438373570523,0.015575079872204472,0.017094017094017096,0.01847903340440654,0.025339366515837104,0.037267080745341616,0.03908794788273616,0.04086021505376344,0.04843304843304844,0.06028368794326241,0.0711297071129707
407.996,0.01588310038119441,0.014776357827476038,0.01655982905982906,0.02061122956645345,0.03076923076923077,0.028571428571428574,0.03257328990228013,0.03870967741935484,0.07122507122507123,0.05673758865248227,0.07949790794979078
408.455,0.016836086404066076,0.016373801916932905,0.018162393162393164,0.022743425728500355,0.029864253393665163,0.01987577639751553,0.035830618892508145,0.04516129032258065,0.05982905982905984,0.06737588652482268,0.08368200836820083
408.914,0.017789072426937738,0.016773162939297124,0.021367521367521368,0.023454157782515993,0.029864253393665163,0.028571428571428574,0.04723127035830619,0.053763440860215055,0.05413105413105414,0.08156028368794326,0.0711297071129707
409.37300000000005,0.015247776365946633,0.013578274760383386,0.01762820512820513,0.01847903340440654,0.02895927601809955,0.02981366459627329,0.04071661237785017,0.03010752688172043,0.05413105413105414,0.06382978723404255,0.0711297071129707
409.832,0.012071156289707752,0.013178913738019169,0.011752136752136752,0.014214641080312722,0.02171945701357466,0.024844720496894408,0.03257328990228013,0.023655913978494623,0.03988603988603989,0.014184397163120564,0.04184100418410041
410.291,0.013977128335451082,0.015575079872204472,0.015491452991452992,0.02061122956645345,0.020814479638009052,0.02732919254658385,0.03908794788273616,0.03225806451612903,0.03703703703703704,0.031914893617021274,0.029288702928870286
410.75,0.015565438373570523,0.01437699680511182,0.019230769230769232,0.022032693674484717,0.02624434389140272,0.03229813664596273,0.04397394136807818,0.03655913978494624,0.03703703703703704,0.05673758865248227,0.04184100418410041
411.209,0.013977128335451082,0.0115814696485623,0.014423076923076924,0.019189765458422173,0.025339366515837104,0.028571428571428574,0.042345276872964174,0.04086021505376344,0.03703703703703704,0.039007092198581554,0.046025104602510455
411.668,0.013024142312579416,0.012779552715654952,0.01495726495726496,0.01634683724235963,0.022624434389140274,0.026086956521739132,0.04397394136807818,0.03655913978494624,0.04843304843304844,0.042553191489361694,0.07531380753138074
412.12699999999995,0.012706480304955529,0.013977635782747603,0.017094017094017096,0.012082444918265814,0.022624434389140274,0.02981366459627329,0.03908794788273616,0.043010752688172046,0.05128205128205129,0.05319148936170212,0.10460251046025104
412.586,0.011118170266836088,0.009984025559105431,0.013888888888888892,0.012082444918265814,0.017194570135746608,0.02360248447204969,0.026058631921824105,0.03225806451612903,0.03703703703703704,0.05319148936170212,0.06694560669456066
413.045,0.010800508259212199,0.008386581469648562,0.011752136752136752,0.017057569296375266,0.015384615384615385,0.022360248447204967,0.02768729641693811,0.025806451612903226,0.03988603988603989,0.05673758865248227,0.0711297071129707
413.504,0.011435832274459976,0.010782747603833865,0.011752136752136752,0.017768301350390904,0.023529411764705882,0.028571428571428574,0.03420195439739414,0.023655913978494623,0.05982905982905984,0.06737588652482268,0.08786610878661086
413.964,0.009212198221092758,0.009185303514376996,0.01282051282051282,0.012082444918265814,0.02624434389140272,0.02360248447204969,0.03257328990228013,0.021505376344086023,0.04843304843304844,0.05319148936170212,0.06276150627615062
414.423,0.009529860228716646,0.0075878594249201275,0.013354700854700856,0.013503909026297086,0.025339366515837104,0.024844720496894408,0.03420195439739414,0.03010752688172043,0.03988603988603989,0.02836879432624113,0.07949790794979078
414.88199999999995,0.011118170266836088,0.010383386581469648,0.014423076923076924,0.01847903340440654,0.024434389140271497,0.031055900621118012,0.03908794788273616,0.03225806451612903,0.04843304843304844,0.021276595744680847,0.07531380753138074
415.342,0.009529860228716646,0.0115814696485623,0.011752136752136752,0.017768301350390904,0.023529411764705882,0.031055900621118012,0.03257328990228013,0.04086021505376344,0.03988603988603989,0.02836879432624113,0.06694560669456066
415.801,0.009212198221092758,0.011980830670926517,0.011752136752136752,0.01634683724235963,0.02171945701357466,0.031055900621118012,0.03257328990228013,0.04086021505376344,0.03703703703703704,0.04964539007092198,0.07531380753138074
416.26099999999997,0.008894536213468869,0.011182108626198083,0.012286324786324788,0.014925373134328358,0.020814479638009052,0.02981366459627329,0.035830618892508145,0.034408602150537634,0.04843304843304844,0.06028368794326241,0.07531380753138074
416.72,0.009847522236340535,0.008386581469648562,0.009615384615384616,0.015636105188343994,0.01900452488687783,0.02981366459627329,0.026058631921824105,0.03225806451612903,0.05982905982905984,0.04964539007092198,0.08368200836820083
417.18,0.010165184243964422,0.009185303514376996,0.010683760683760684,0.01634683724235963,0.016289592760180997,0.026086956521739132,0.026058631921824105,0.03010752688172043,0.045584045584045586,0.06382978723404255,0.06694560669456066
